,episode,episode_reward,step,seed,env
26,260.0,977.5,260000,23451,ball_in_cup_catch
27,270.0,957.9,270000,23451,ball_in_cup_catch
28,280.0,971.1,280000,23451,ball_in_cup_catch
29,290.0,948.5,290000,23451,ball_in_cup_catch
30,300.0,956.4,300000,23451,ball_in_cup_catch
31,310.0,964.3,310000,23451,ball_in_cup_catch
32,320.0,961.8,320000,23451,ball_in_cup_catch
33,330.0,974.8,330000,23451,ball_in_cup_catch
34,340.0,976.7,340000,23451,ball_in_cup_catch
35,350.0,968.8,350000,23451,ball_in_cup_catch
36,360.0,960.9,360000,23451,ball_in_cup_catch
37,370.0,976.4,370000,23451,ball_in_cup_catch
38,380.0,961.1,380000,23451,ball_in_cup_catch
39,390.0,965.4,390000,23451,ball_in_cup_catch
40,400.0,957.5,400000,23451,ball_in_cup_catch
41,410.0,958.8,410000,23451,ball_in_cup_catch
42,420.0,944.8,420000,23451,ball_in_cup_catch
43,430.0,976.7,430000,23451,ball_in_cup_catch
44,440.0,971.4,440000,23451,ball_in_cup_catch
45,450.0,972.3,450000,23451,ball_in_cup_catch
46,460.0,964.5,460000,23451,ball_in_cup_catch
47,470.0,964.1,470000,23451,ball_in_cup_catch
48,480.0,959.0,480000,23451,ball_in_cup_catch
49,490.0,968.3,490000,23451,ball_in_cup_catch
50,500.0,952.5,500000,23451,ball_in_cup_catch
0,0.0,0.0,0,12345,ball_in_cup_catch
1,10.0,0.0,10000,12345,ball_in_cup_catch
2,20.0,511.8,20000,12345,ball_in_cup_catch
3,30.0,296.9,30000,12345,ball_in_cup_catch
4,40.0,678.5,40000,12345,ball_in_cup_catch
5,50.0,829.4,50000,12345,ball_in_cup_catch
6,60.0,757.6,60000,12345,ball_in_cup_catch
7,70.0,876.5,70000,12345,ball_in_cup_catch
8,80.0,930.6,80000,12345,ball_in_cup_catch
9,90.0,963.4,90000,12345,ball_in_cup_catch
10,100.0,942.3,100000,12345,ball_in_cup_catch
11,110.0,942.9,110000,12345,ball_in_cup_catch
12,120.0,936.1,120000,12345,ball_in_cup_catch
13,130.0,960.0,130000,12345,ball_in_cup_catch
14,140.0,944.2,140000,12345,ball_in_cup_catch
15,150.0,959.2,150000,12345,ball_in_cup_catch
16,160.0,948.7,160000,12345,ball_in_cup_catch
17,170.0,953.7,170000,12345,ball_in_cup_catch
18,180.0,962.8,180000,12345,ball_in_cup_catch
19,190.0,961.9,190000,12345,ball_in_cup_catch
20,200.0,962.4,200000,12345,ball_in_cup_catch
21,210.0,969.0,210000,12345,ball_in_cup_catch
22,220.0,962.3,220000,12345,ball_in_cup_catch
23,230.0,963.0,230000,12345,ball_in_cup_catch
24,240.0,959.8,240000,12345,ball_in_cup_catch
25,250.0,955.4,250000,12345,ball_in_cup_catch
26,260.0,957.9,260000,12345,ball_in_cup_catch
27,270.0,963.5,270000,12345,ball_in_cup_catch
28,280.0,967.0,280000,12345,ball_in_cup_catch
29,290.0,980.7,290000,12345,ball_in_cup_catch
30,300.0,965.8,300000,12345,ball_in_cup_catch
31,310.0,966.8,310000,12345,ball_in_cup_catch
32,320.0,973.4,320000,12345,ball_in_cup_catch
33,330.0,957.5,330000,12345,ball_in_cup_catch
34,340.0,968.5,340000,12345,ball_in_cup_catch
35,350.0,963.4,350000,12345,ball_in_cup_catch
36,360.0,973.7,360000,12345,ball_in_cup_catch
37,370.0,976.2,370000,12345,ball_in_cup_catch
38,380.0,957.3,380000,12345,ball_in_cup_catch
39,390.0,974.0,390000,12345,ball_in_cup_catch
40,400.0,964.3,400000,12345,ball_in_cup_catch
41,410.0,955.0,410000,12345,ball_in_cup_catch
42,420.0,960.3,420000,12345,ball_in_cup_catch
43,430.0,960.1,430000,12345,ball_in_cup_catch
44,440.0,967.0,440000,12345,ball_in_cup_catch
45,450.0,969.6,450000,12345,ball_in_cup_catch
46,460.0,977.1,460000,12345,ball_in_cup_catch
47,470.0,970.6,470000,12345,ball_in_cup_catch
48,480.0,963.2,480000,12345,ball_in_cup_catch
49,490.0,971.4,490000,12345,ball_in_cup_catch
50,500.0,975.1,500000,12345,ball_in_cup_catch
0,0.0,409.68949045688146,0,23451,cartpole_balance
1,10.0,309.0633333075378,10000,23451,cartpole_balance
2,20.0,364.2784954958058,20000,23451,cartpole_balance
3,30.0,911.9815139448557,30000,23451,cartpole_balance
4,40.0,920.2034946010713,40000,23451,cartpole_balance
5,50.0,957.9857258082727,50000,23451,cartpole_balance
6,60.0,963.6988947060594,60000,23451,cartpole_balance
7,70.0,973.2130383487104,70000,23451,cartpole_balance
8,80.0,976.0214008288393,80000,23451,cartpole_balance
9,90.0,979.7149913055098,90000,23451,cartpole_balance
10,100.0,986.7933038951356,100000,23451,cartpole_balance
11,110.0,988.83954681035,110000,23451,cartpole_balance
12,120.0,980.2643175327793,120000,23451,cartpole_balance
13,130.0,980.7362446218546,130000,23451,cartpole_balance
14,140.0,994.4541862638368,140000,23451,cartpole_balance
15,150.0,941.9778637169268,150000,23451,cartpole_balance
16,160.0,980.4500895284834,160000,23451,cartpole_balance
17,170.0,995.8434289602344,170000,23451,cartpole_balance
18,180.0,996.7666597925694,180000,23451,cartpole_balance
19,190.0,994.1994566410597,190000,23451,cartpole_balance
20,200.0,996.0338536278873,200000,23451,cartpole_balance
21,210.0,994.1491374385437,210000,23451,cartpole_balance
22,220.0,993.9601933821876,220000,23451,cartpole_balance
23,230.0,986.4585076288756,230000,23451,cartpole_balance
24,240.0,996.4626100038284,240000,23451,cartpole_balance
25,250.0,999.4436868010837,250000,23451,cartpole_balance
26,260.0,998.9557988930153,260000,23451,cartpole_balance
27,270.0,998.6772151375484,270000,23451,cartpole_balance
28,280.0,999.5607328040712,280000,23451,cartpole_balance
29,290.0,999.0556225828408,290000,23451,cartpole_balance
30,300.0,999.4141094772693,300000,23451,cartpole_balance
31,310.0,999.5415049163825,310000,23451,cartpole_balance
32,320.0,999.5833210715781,320000,23451,cartpole_balance
33,330.0,999.6847217214228,330000,23451,cartpole_balance
34,340.0,999.1365748080046,340000,23451,cartpole_balance
35,350.0,999.5245052019336,350000,23451,cartpole_balance
36,360.0,999.6064327317276,360000,23451,cartpole_balance
37,370.0,999.5316496776692,370000,23451,cartpole_balance
38,380.0,999.6233660647857,380000,23451,cartpole_balance
39,390.0,999.4420321720534,390000,23451,cartpole_balance
40,400.0,999.0443985117603,400000,23451,cartpole_balance
41,410.0,998.5091329132753,410000,23451,cartpole_balance
42,420.0,996.8846542277969,420000,23451,cartpole_balance
43,430.0,996.1724947635067,430000,23451,cartpole_balance
44,440.0,999.5689586390577,440000,23451,cartpole_balance
45,450.0,985.6710165156082,450000,23451,cartpole_balance
46,460.0,987.5290164161796,460000,23451,cartpole_balance
47,470.0,992.9417126252847,470000,23451,cartpole_balance
48,480.0,996.7885659668297,480000,23451,cartpole_balance
49,490.0,995.0311907668868,490000,23451,cartpole_balance
50,500.0,994.4741837981076,500000,23451,cartpole_balance
0,0.0,324.89957983593456,0,34512,cartpole_balance
1,10.0,333.2705868443758,10000,34512,cartpole_balance
2,20.0,594.5104671514816,20000,34512,cartpole_balance
3,30.0,945.8981652283117,30000,34512,cartpole_balance
4,40.0,981.3520463865518,40000,34512,cartpole_balance
5,50.0,991.971069011364,50000,34512,cartpole_balance
6,60.0,996.3293065086807,60000,34512,cartpole_balance
7,70.0,996.4525211922625,70000,34512,cartpole_balance
8,80.0,994.4189287497313,80000,34512,cartpole_balance
9,90.0,997.9515740178923,90000,34512,cartpole_balance
10,100.0,988.3381195305603,100000,34512,cartpole_balance
11,110.0,981.5413723445893,110000,34512,cartpole_balance
12,120.0,845.7576797007733,120000,34512,cartpole_balance
13,130.0,968.630008767562,130000,34512,cartpole_balance
14,140.0,965.7179440749918,140000,34512,cartpole_balance
15,150.0,982.0628270503032,150000,34512,cartpole_balance
16,160.0,990.9311637869605,160000,34512,cartpole_balance
17,170.0,990.9468786622633,170000,34512,cartpole_balance
18,180.0,987.7928708393074,180000,34512,cartpole_balance
19,190.0,950.3296205366727,190000,34512,cartpole_balance
20,200.0,985.6001084567987,200000,34512,cartpole_balance
21,210.0,989.6897541290742,210000,34512,cartpole_balance
22,220.0,989.1821933703912,220000,34512,cartpole_balance
23,230.0,969.9016562705248,230000,34512,cartpole_balance
24,240.0,966.3862299086857,240000,34512,cartpole_balance
25,250.0,989.0198686964244,250000,34512,cartpole_balance
26,260.0,989.9954196367817,260000,34512,cartpole_balance
27,270.0,987.5930549070304,270000,34512,cartpole_balance
28,280.0,991.8138883211417,280000,34512,cartpole_balance
29,290.0,970.9629548441513,290000,34512,cartpole_balance
30,300.0,985.0303858959089,300000,34512,cartpole_balance
31,310.0,976.6630624215272,310000,34512,cartpole_balance
32,320.0,989.2183575288907,320000,34512,cartpole_balance
33,330.0,992.7099482322743,330000,34512,cartpole_balance
34,340.0,995.3698960416181,340000,34512,cartpole_balance
35,350.0,990.6864182141444,350000,34512,cartpole_balance
36,360.0,996.8788401274228,360000,34512,cartpole_balance
37,370.0,999.0718082539964,370000,34512,cartpole_balance
38,380.0,998.5986201925432,380000,34512,cartpole_balance
39,390.0,996.4055643847294,390000,34512,cartpole_balance
40,400.0,994.3495678175034,400000,34512,cartpole_balance
41,410.0,998.9168108545401,410000,34512,cartpole_balance
42,420.0,996.8302348257075,420000,34512,cartpole_balance
43,430.0,998.2876954198648,430000,34512,cartpole_balance
44,440.0,956.2132050343428,440000,34512,cartpole_balance
45,450.0,892.6956187975113,450000,34512,cartpole_balance
46,460.0,975.61731534108,460000,34512,cartpole_balance
47,470.0,988.346296456476,470000,34512,cartpole_balance
48,480.0,975.548280742962,480000,34512,cartpole_balance
49,490.0,953.8304359919963,490000,34512,cartpole_balance
50,500.0,962.7828169215213,500000,34512,cartpole_balance
0,0.0,318.54460439116286,0,12345,cartpole_balance
1,10.0,518.8563463286147,10000,12345,cartpole_balance
2,20.0,794.5778978542246,20000,12345,cartpole_balance
3,30.0,534.3718189721997,30000,12345,cartpole_balance
4,40.0,978.1337992194652,40000,12345,cartpole_balance
5,50.0,993.0788310963848,50000,12345,cartpole_balance
6,60.0,995.7566628634868,60000,12345,cartpole_balance
7,70.0,995.3830391546487,70000,12345,cartpole_balance
8,80.0,994.0020706251104,80000,12345,cartpole_balance
9,90.0,997.056777112735,90000,12345,cartpole_balance
10,100.0,975.9019658576178,100000,12345,cartpole_balance
11,110.0,984.4663936798096,110000,12345,cartpole_balance
12,120.0,985.468023880566,120000,12345,cartpole_balance
13,130.0,993.6566874600978,130000,12345,cartpole_balance
14,140.0,997.1020356494687,140000,12345,cartpole_balance
15,150.0,995.3756067563334,150000,12345,cartpole_balance
16,160.0,996.4749079588066,160000,12345,cartpole_balance
17,170.0,996.4010181886333,170000,12345,cartpole_balance
18,180.0,996.7560238148816,180000,12345,cartpole_balance
19,190.0,994.4099725202344,190000,12345,cartpole_balance
20,200.0,995.43008053399,200000,12345,cartpole_balance
21,210.0,988.1825098605276,210000,12345,cartpole_balance
22,220.0,995.40543376985,220000,12345,cartpole_balance
23,230.0,992.9641132628177,230000,12345,cartpole_balance
24,240.0,996.7343630742868,240000,12345,cartpole_balance
25,250.0,996.0657230599867,250000,12345,cartpole_balance
26,260.0,999.2667503478226,260000,12345,cartpole_balance
27,270.0,998.9603906767352,270000,12345,cartpole_balance
28,280.0,996.9931366361037,280000,12345,cartpole_balance
29,290.0,997.9187340662326,290000,12345,cartpole_balance
30,300.0,998.5701651103403,300000,12345,cartpole_balance
31,310.0,999.6406158859129,310000,12345,cartpole_balance
32,320.0,999.6591898834438,320000,12345,cartpole_balance
33,330.0,999.7624091744116,330000,12345,cartpole_balance
34,340.0,999.7053481908611,340000,12345,cartpole_balance
35,350.0,999.8051334911979,350000,12345,cartpole_balance
36,360.0,998.5039317109376,360000,12345,cartpole_balance
37,370.0,999.625030459718,370000,12345,cartpole_balance
38,380.0,999.7805898915241,380000,12345,cartpole_balance
39,390.0,998.157332170756,390000,12345,cartpole_balance
40,400.0,999.7699516805742,400000,12345,cartpole_balance
41,410.0,999.6526196181858,410000,12345,cartpole_balance
42,420.0,999.6698075539723,420000,12345,cartpole_balance
43,430.0,999.6483778436543,430000,12345,cartpole_balance
44,440.0,999.3876721566952,440000,12345,cartpole_balance
45,450.0,262.24996557742116,450000,12345,cartpole_balance
46,460.0,995.7467548690216,460000,12345,cartpole_balance
47,470.0,956.2792562503901,470000,12345,cartpole_balance
48,480.0,364.07203193777,480000,12345,cartpole_balance
49,490.0,981.7035279637836,490000,12345,cartpole_balance
50,500.0,978.7565082930523,500000,12345,cartpole_balance
0,0.0,0.0,0,12345,finger_spin
1,10.0,79.4,10000,12345,finger_spin
2,20.0,735.4,20000,12345,finger_spin
3,30.0,772.6,30000,12345,finger_spin
4,40.0,805.2,40000,12345,finger_spin
5,50.0,839.1,50000,12345,finger_spin
6,60.0,870.0,60000,12345,finger_spin
7,70.0,899.5,70000,12345,finger_spin
8,80.0,901.1,80000,12345,finger_spin
9,90.0,893.8,90000,12345,finger_spin
10,100.0,903.5,100000,12345,finger_spin
11,110.0,892.8,110000,12345,finger_spin
12,120.0,874.9,120000,12345,finger_spin
13,130.0,975.5,130000,12345,finger_spin
14,140.0,891.6,140000,12345,finger_spin
15,150.0,935.2,150000,12345,finger_spin
16,160.0,953.8,160000,12345,finger_spin
17,170.0,962.5,170000,12345,finger_spin
18,180.0,941.9,180000,12345,finger_spin
19,190.0,969.5,190000,12345,finger_spin
20,200.0,978.2,200000,12345,finger_spin
21,210.0,983.5,210000,12345,finger_spin
22,220.0,926.3,220000,12345,finger_spin
23,230.0,981.2,230000,12345,finger_spin
24,240.0,981.4,240000,12345,finger_spin
25,250.0,983.5,250000,12345,finger_spin
26,260.0,984.8,260000,12345,finger_spin
27,270.0,982.8,270000,12345,finger_spin
28,280.0,983.4,280000,12345,finger_spin
29,290.0,980.9,290000,12345,finger_spin
30,300.0,983.6,300000,12345,finger_spin
31,310.0,982.6,310000,12345,finger_spin
32,320.0,980.4,320000,12345,finger_spin
33,330.0,984.4,330000,12345,finger_spin
34,340.0,982.0,340000,12345,finger_spin
35,350.0,980.5,350000,12345,finger_spin
36,360.0,981.2,360000,12345,finger_spin
37,370.0,984.9,370000,12345,finger_spin
38,380.0,980.7,380000,12345,finger_spin
39,390.0,982.7,390000,12345,finger_spin
40,400.0,976.7,400000,12345,finger_spin
41,410.0,980.4,410000,12345,finger_spin
42,420.0,984.1,420000,12345,finger_spin
43,430.0,984.5,430000,12345,finger_spin
44,440.0,883.4,440000,12345,finger_spin
45,450.0,985.9,450000,12345,finger_spin
46,460.0,979.9,460000,12345,finger_spin
47,470.0,982.5,470000,12345,finger_spin
48,480.0,885.4,480000,12345,finger_spin
49,490.0,981.2,490000,12345,finger_spin
50,500.0,978.7,500000,12345,finger_spin
0,0.0,0.0,0,23451,finger_spin
1,10.0,151.3,10000,23451,finger_spin
2,20.0,566.6,20000,23451,finger_spin
3,30.0,599.8,30000,23451,finger_spin
4,40.0,619.8,40000,23451,finger_spin
5,50.0,689.3,50000,23451,finger_spin
6,60.0,831.3,60000,23451,finger_spin
7,70.0,812.8,70000,23451,finger_spin
8,80.0,843.3,80000,23451,finger_spin
9,90.0,862.0,90000,23451,finger_spin
10,100.0,898.2,100000,23451,finger_spin
11,110.0,903.9,110000,23451,finger_spin
12,120.0,925.4,120000,23451,finger_spin
13,130.0,950.3,130000,23451,finger_spin
14,140.0,908.2,140000,23451,finger_spin
15,150.0,978.6,150000,23451,finger_spin
16,160.0,981.6,160000,23451,finger_spin
17,170.0,983.0,170000,23451,finger_spin
18,180.0,977.6,180000,23451,finger_spin
19,190.0,982.6,190000,23451,finger_spin
20,200.0,984.3,200000,23451,finger_spin
21,210.0,983.9,210000,23451,finger_spin
22,220.0,984.9,220000,23451,finger_spin
23,230.0,981.6,230000,23451,finger_spin
24,240.0,979.4,240000,23451,finger_spin
25,250.0,980.3,250000,23451,finger_spin
26,260.0,984.7,260000,23451,finger_spin
27,270.0,981.6,270000,23451,finger_spin
28,280.0,980.8,280000,23451,finger_spin
29,290.0,981.9,290000,23451,finger_spin
30,300.0,984.0,300000,23451,finger_spin
31,310.0,987.2,310000,23451,finger_spin
32,320.0,982.3,320000,23451,finger_spin
33,330.0,986.0,330000,23451,finger_spin
34,340.0,977.5,340000,23451,finger_spin
35,350.0,981.3,350000,23451,finger_spin
36,360.0,985.6,360000,23451,finger_spin
37,370.0,987.6,370000,23451,finger_spin
38,380.0,985.4,380000,23451,finger_spin
39,390.0,985.2,390000,23451,finger_spin
40,400.0,979.9,400000,23451,finger_spin
41,410.0,984.3,410000,23451,finger_spin
42,420.0,986.3,420000,23451,finger_spin
43,430.0,979.9,430000,23451,finger_spin
44,440.0,987.9,440000,23451,finger_spin
45,450.0,977.6,450000,23451,finger_spin
46,460.0,984.9,460000,23451,finger_spin
47,470.0,964.1,470000,23451,finger_spin
48,480.0,981.5,480000,23451,finger_spin
49,490.0,987.7,490000,23451,finger_spin
50,500.0,987.4,500000,23451,finger_spin
0,0.0,0.0,0,34512,finger_spin
1,10.0,573.2,10000,34512,finger_spin
2,20.0,796.4,20000,34512,finger_spin
3,30.0,816.9,30000,34512,finger_spin
4,40.0,920.7,40000,34512,finger_spin
5,50.0,949.0,50000,34512,finger_spin
6,60.0,983.1,60000,34512,finger_spin
7,70.0,980.8,70000,34512,finger_spin
8,80.0,983.0,80000,34512,finger_spin
9,90.0,968.2,90000,34512,finger_spin
10,100.0,983.3,100000,34512,finger_spin
11,110.0,983.5,110000,34512,finger_spin
12,120.0,985.5,120000,34512,finger_spin
13,130.0,982.0,130000,34512,finger_spin
14,140.0,976.9,140000,34512,finger_spin
15,150.0,981.2,150000,34512,finger_spin
16,160.0,989.7,160000,34512,finger_spin
17,170.0,981.4,170000,34512,finger_spin
18,180.0,984.5,180000,34512,finger_spin
19,190.0,982.4,190000,34512,finger_spin
20,200.0,986.0,200000,34512,finger_spin
21,210.0,981.1,210000,34512,finger_spin
22,220.0,976.9,220000,34512,finger_spin
23,230.0,981.3,230000,34512,finger_spin
24,240.0,981.9,240000,34512,finger_spin
25,250.0,980.4,250000,34512,finger_spin
26,260.0,978.6,260000,34512,finger_spin
27,270.0,880.7,270000,34512,finger_spin
28,280.0,985.2,280000,34512,finger_spin
29,290.0,985.6,290000,34512,finger_spin
30,300.0,986.3,300000,34512,finger_spin
31,310.0,983.7,310000,34512,finger_spin
32,320.0,983.2,320000,34512,finger_spin
33,330.0,983.2,330000,34512,finger_spin
34,340.0,982.8,340000,34512,finger_spin
35,350.0,985.5,350000,34512,finger_spin
36,360.0,984.0,360000,34512,finger_spin
37,370.0,979.4,370000,34512,finger_spin
38,380.0,981.2,380000,34512,finger_spin
39,390.0,983.3,390000,34512,finger_spin
40,400.0,984.7,400000,34512,finger_spin
41,410.0,984.2,410000,34512,finger_spin
42,420.0,985.4,420000,34512,finger_spin
43,430.0,984.7,430000,34512,finger_spin
44,440.0,981.2,440000,34512,finger_spin
45,450.0,986.8,450000,34512,finger_spin
46,460.0,985.7,460000,34512,finger_spin
47,470.0,984.3,470000,34512,finger_spin
48,480.0,984.2,480000,34512,finger_spin
49,490.0,986.8,490000,34512,finger_spin
50,500.0,984.9,500000,34512,finger_spin
0,0.0,5.34300126450817,0,23451,cartpole_swingup
1,10.0,150.71220382831723,10000,23451,cartpole_swingup
2,20.0,267.1336263644363,20000,23451,cartpole_swingup
3,30.0,173.8500541057737,30000,23451,cartpole_swingup
4,40.0,317.66908275504625,40000,23451,cartpole_swingup
5,50.0,468.57070413806235,50000,23451,cartpole_swingup
6,60.0,410.4102327924946,60000,23451,cartpole_swingup
7,70.0,798.5836731065581,70000,23451,cartpole_swingup
8,80.0,823.5163955238886,80000,23451,cartpole_swingup
9,90.0,836.7447355806876,90000,23451,cartpole_swingup
10,100.0,817.6723282275998,100000,23451,cartpole_swingup
11,110.0,845.831015441741,110000,23451,cartpole_swingup
12,120.0,863.2064442282435,120000,23451,cartpole_swingup
13,130.0,833.0073546166026,130000,23451,cartpole_swingup
14,140.0,842.4200571885041,140000,23451,cartpole_swingup
15,150.0,825.1299336036853,150000,23451,cartpole_swingup
16,160.0,838.1470186838685,160000,23451,cartpole_swingup
17,170.0,778.7419758274775,170000,23451,cartpole_swingup
18,180.0,831.1882843620094,180000,23451,cartpole_swingup
19,190.0,848.9074414341917,190000,23451,cartpole_swingup
20,200.0,806.7759025664966,200000,23451,cartpole_swingup
21,210.0,854.8415276039208,210000,23451,cartpole_swingup
22,220.0,842.4554468412837,220000,23451,cartpole_swingup
23,230.0,858.8406753700605,230000,23451,cartpole_swingup
24,240.0,859.6969837552898,240000,23451,cartpole_swingup
25,250.0,869.6193160703463,250000,23451,cartpole_swingup
26,260.0,861.4349606664066,260000,23451,cartpole_swingup
27,270.0,841.6441337531917,270000,23451,cartpole_swingup
28,280.0,876.2140466068008,280000,23451,cartpole_swingup
29,290.0,868.6781203689646,290000,23451,cartpole_swingup
30,300.0,853.0226938332448,300000,23451,cartpole_swingup
31,310.0,847.3256468203184,310000,23451,cartpole_swingup
32,320.0,866.2615194918593,320000,23451,cartpole_swingup
33,330.0,864.2519826010158,330000,23451,cartpole_swingup
34,340.0,875.2215579957725,340000,23451,cartpole_swingup
35,350.0,872.5813414758647,350000,23451,cartpole_swingup
36,360.0,862.2710239590211,360000,23451,cartpole_swingup
37,370.0,876.0489992787201,370000,23451,cartpole_swingup
38,380.0,850.1112769175968,380000,23451,cartpole_swingup
39,390.0,876.6382672197923,390000,23451,cartpole_swingup
40,400.0,873.8745165619085,400000,23451,cartpole_swingup
41,410.0,853.6540546145334,410000,23451,cartpole_swingup
42,420.0,866.8493923830168,420000,23451,cartpole_swingup
43,430.0,867.1591542909313,430000,23451,cartpole_swingup
44,440.0,858.2441900387083,440000,23451,cartpole_swingup
45,450.0,860.0713693880972,450000,23451,cartpole_swingup
46,460.0,871.6084264385281,460000,23451,cartpole_swingup
47,470.0,875.7595835110321,470000,23451,cartpole_swingup
48,480.0,863.0138129125937,480000,23451,cartpole_swingup
49,490.0,844.8618532438319,490000,23451,cartpole_swingup
50,500.0,861.5393428321119,500000,23451,cartpole_swingup
0,0.0,54.24484482438966,0,12345,cartpole_swingup
1,10.0,166.63076272780447,10000,12345,cartpole_swingup
2,20.0,218.3840015589351,20000,12345,cartpole_swingup
3,30.0,301.8100622485716,30000,12345,cartpole_swingup
4,40.0,426.8456885937769,40000,12345,cartpole_swingup
5,50.0,656.4502555647184,50000,12345,cartpole_swingup
6,60.0,647.8716859483161,60000,12345,cartpole_swingup
7,70.0,654.7049561404482,70000,12345,cartpole_swingup
8,80.0,670.2645381739278,80000,12345,cartpole_swingup
9,90.0,574.0273087309359,90000,12345,cartpole_swingup
10,100.0,773.4386732814386,100000,12345,cartpole_swingup
11,110.0,570.4301787832605,110000,12345,cartpole_swingup
12,120.0,782.4542329576974,120000,12345,cartpole_swingup
13,130.0,683.5101668095942,130000,12345,cartpole_swingup
14,140.0,779.7564986200589,140000,12345,cartpole_swingup
15,150.0,660.0955396619287,150000,12345,cartpole_swingup
16,160.0,729.3660070983354,160000,12345,cartpole_swingup
17,170.0,773.9541806810882,170000,12345,cartpole_swingup
18,180.0,652.2480921649745,180000,12345,cartpole_swingup
19,190.0,685.7424041626888,190000,12345,cartpole_swingup
20,200.0,698.5635147671433,200000,12345,cartpole_swingup
21,210.0,775.2384741535649,210000,12345,cartpole_swingup
22,220.0,761.9534430313333,220000,12345,cartpole_swingup
23,230.0,777.4546608054909,230000,12345,cartpole_swingup
24,240.0,784.7180716546111,240000,12345,cartpole_swingup
25,250.0,772.2618484461681,250000,12345,cartpole_swingup
26,260.0,676.8272542428766,260000,12345,cartpole_swingup
27,270.0,826.3768284052221,270000,12345,cartpole_swingup
28,280.0,847.7711490757576,280000,12345,cartpole_swingup
29,290.0,779.1178501402492,290000,12345,cartpole_swingup
30,300.0,635.1971632507433,300000,12345,cartpole_swingup
31,310.0,642.5415718999943,310000,12345,cartpole_swingup
32,320.0,499.1235901374046,320000,12345,cartpole_swingup
33,330.0,767.3061782731157,330000,12345,cartpole_swingup
34,340.0,742.3853640705228,340000,12345,cartpole_swingup
35,350.0,843.4672121136224,350000,12345,cartpole_swingup
36,360.0,825.842769613338,360000,12345,cartpole_swingup
37,370.0,783.9960872128958,370000,12345,cartpole_swingup
38,380.0,777.6639816421757,380000,12345,cartpole_swingup
39,390.0,434.3541725871626,390000,12345,cartpole_swingup
40,400.0,790.5644248720939,400000,12345,cartpole_swingup
41,410.0,787.4556812393101,410000,12345,cartpole_swingup
42,420.0,785.5599168556471,420000,12345,cartpole_swingup
43,430.0,789.8564749394277,430000,12345,cartpole_swingup
44,440.0,783.758664304967,440000,12345,cartpole_swingup
45,450.0,388.2812885399068,450000,12345,cartpole_swingup
46,460.0,778.0794099756429,460000,12345,cartpole_swingup
47,470.0,770.9873190019136,470000,12345,cartpole_swingup
48,480.0,431.32526877443604,480000,12345,cartpole_swingup
49,490.0,772.902959976841,490000,12345,cartpole_swingup
50,500.0,771.5081448975841,500000,12345,cartpole_swingup
0,0.0,26.403311254121533,0,34512,cartpole_swingup
1,10.0,137.87471305325306,10000,34512,cartpole_swingup
2,20.0,254.8576704105843,20000,34512,cartpole_swingup
3,30.0,311.2832831031136,30000,34512,cartpole_swingup
4,40.0,364.7699162819762,40000,34512,cartpole_swingup
5,50.0,373.8361918451477,50000,34512,cartpole_swingup
6,60.0,660.0378094629262,60000,34512,cartpole_swingup
7,70.0,756.4264801333612,70000,34512,cartpole_swingup
8,80.0,510.2041168335205,80000,34512,cartpole_swingup
9,90.0,341.481914344158,90000,34512,cartpole_swingup
10,100.0,266.0303504681365,100000,34512,cartpole_swingup
11,110.0,72.61864645486814,110000,34512,cartpole_swingup
12,120.0,509.72136505974646,120000,34512,cartpole_swingup
13,130.0,140.2402936414107,130000,34512,cartpole_swingup
14,140.0,391.84416435524133,140000,34512,cartpole_swingup
15,150.0,265.91879144690915,150000,34512,cartpole_swingup
16,160.0,649.4371025936374,160000,34512,cartpole_swingup
17,170.0,599.2959918544135,170000,34512,cartpole_swingup
18,180.0,646.8269585720217,180000,34512,cartpole_swingup
19,190.0,543.6270518088361,190000,34512,cartpole_swingup
20,200.0,598.0797129838394,200000,34512,cartpole_swingup
21,210.0,556.5634055275456,210000,34512,cartpole_swingup
22,220.0,740.1518451585163,220000,34512,cartpole_swingup
23,230.0,705.2142274884585,230000,34512,cartpole_swingup
24,240.0,660.6151506619663,240000,34512,cartpole_swingup
25,250.0,749.2823866270899,250000,34512,cartpole_swingup
26,260.0,765.815049722608,260000,34512,cartpole_swingup
27,270.0,795.2066506151607,270000,34512,cartpole_swingup
28,280.0,777.5953615514078,280000,34512,cartpole_swingup
29,290.0,742.8166905609962,290000,34512,cartpole_swingup
30,300.0,788.0117578801843,300000,34512,cartpole_swingup
31,310.0,643.9914413045432,310000,34512,cartpole_swingup
32,320.0,610.6803012276226,320000,34512,cartpole_swingup
33,330.0,435.20715422580827,330000,34512,cartpole_swingup
34,340.0,609.2035862651425,340000,34512,cartpole_swingup
35,350.0,632.1091135940499,350000,34512,cartpole_swingup
36,360.0,644.1229392029725,360000,34512,cartpole_swingup
37,370.0,773.7476216872476,370000,34512,cartpole_swingup
38,380.0,790.0390821177151,380000,34512,cartpole_swingup
39,390.0,784.5058993213315,390000,34512,cartpole_swingup
40,400.0,786.2122220709086,400000,34512,cartpole_swingup
41,410.0,777.8348285458127,410000,34512,cartpole_swingup
42,420.0,787.3852103036701,420000,34512,cartpole_swingup
43,430.0,796.0945477047186,430000,34512,cartpole_swingup
44,440.0,790.6184889405115,440000,34512,cartpole_swingup
45,450.0,741.3903606824675,450000,34512,cartpole_swingup
