,episode_reward,step,seed,env
21,941.0,215000,23451,ball_in_cup_catch
22,989.0,225000,23451,ball_in_cup_catch
23,245.0,235000,23451,ball_in_cup_catch
24,889.0,245000,23451,ball_in_cup_catch
25,949.0,255000,23451,ball_in_cup_catch
26,0.0,265000,23451,ball_in_cup_catch
27,0.0,275000,23451,ball_in_cup_catch
28,833.0,285000,23451,ball_in_cup_catch
29,0.0,295000,23451,ball_in_cup_catch
30,894.0,305000,23451,ball_in_cup_catch
31,726.0,315000,23451,ball_in_cup_catch
32,937.0,325000,23451,ball_in_cup_catch
33,913.0,335000,23451,ball_in_cup_catch
34,924.0,345000,23451,ball_in_cup_catch
35,870.0,355000,23451,ball_in_cup_catch
36,863.0,365000,23451,ball_in_cup_catch
37,941.0,375000,23451,ball_in_cup_catch
38,789.0,385000,23451,ball_in_cup_catch
39,959.0,395000,23451,ball_in_cup_catch
40,961.0,405000,23451,ball_in_cup_catch
41,889.0,415000,23451,ball_in_cup_catch
42,917.0,425000,23451,ball_in_cup_catch
43,741.0,435000,23451,ball_in_cup_catch
44,957.0,445000,23451,ball_in_cup_catch
45,29.0,455000,23451,ball_in_cup_catch
46,962.0,465000,23451,ball_in_cup_catch
47,666.0,475000,23451,ball_in_cup_catch
48,617.0,485000,23451,ball_in_cup_catch
49,881.0,495000,23451,ball_in_cup_catch
0,0.0,5000,34512,ball_in_cup_catch
1,0.0,15000,34512,ball_in_cup_catch
2,0.0,25000,34512,ball_in_cup_catch
3,306.0,35000,34512,ball_in_cup_catch
4,0.0,45000,34512,ball_in_cup_catch
5,0.0,55000,34512,ball_in_cup_catch
6,842.0,65000,34512,ball_in_cup_catch
7,929.0,75000,34512,ball_in_cup_catch
8,0.0,85000,34512,ball_in_cup_catch
9,0.0,95000,34512,ball_in_cup_catch
10,0.0,105000,34512,ball_in_cup_catch
11,57.0,115000,34512,ball_in_cup_catch
12,0.0,125000,34512,ball_in_cup_catch
13,984.0,135000,34512,ball_in_cup_catch
14,859.0,145000,34512,ball_in_cup_catch
15,986.0,155000,34512,ball_in_cup_catch
16,801.0,165000,34512,ball_in_cup_catch
17,0.0,175000,34512,ball_in_cup_catch
18,0.0,185000,34512,ball_in_cup_catch
19,873.0,195000,34512,ball_in_cup_catch
20,814.0,205000,34512,ball_in_cup_catch
21,884.0,215000,34512,ball_in_cup_catch
22,955.0,225000,34512,ball_in_cup_catch
23,947.0,235000,34512,ball_in_cup_catch
24,950.0,245000,34512,ball_in_cup_catch
25,903.0,255000,34512,ball_in_cup_catch
26,987.0,265000,34512,ball_in_cup_catch
27,953.0,275000,34512,ball_in_cup_catch
28,938.0,285000,34512,ball_in_cup_catch
29,964.0,295000,34512,ball_in_cup_catch
30,848.0,305000,34512,ball_in_cup_catch
31,929.0,315000,34512,ball_in_cup_catch
32,693.0,325000,34512,ball_in_cup_catch
33,959.0,335000,34512,ball_in_cup_catch
34,987.0,345000,34512,ball_in_cup_catch
35,951.0,355000,34512,ball_in_cup_catch
36,912.0,365000,34512,ball_in_cup_catch
37,935.0,375000,34512,ball_in_cup_catch
38,961.0,385000,34512,ball_in_cup_catch
39,959.0,395000,34512,ball_in_cup_catch
40,914.0,405000,34512,ball_in_cup_catch
41,959.0,415000,34512,ball_in_cup_catch
42,957.0,425000,34512,ball_in_cup_catch
43,987.0,435000,34512,ball_in_cup_catch
44,960.0,445000,34512,ball_in_cup_catch
45,964.0,455000,34512,ball_in_cup_catch
46,940.0,465000,34512,ball_in_cup_catch
47,966.0,475000,34512,ball_in_cup_catch
48,963.0,485000,34512,ball_in_cup_catch
49,961.0,495000,34512,ball_in_cup_catch
0,135.90487670898438,5000,12345,cartpole_balance
1,139.65826416015625,15000,12345,cartpole_balance
2,124.55016326904297,25000,12345,cartpole_balance
3,332.1288146972656,35000,12345,cartpole_balance
4,350.05816650390625,45000,12345,cartpole_balance
5,443.8641052246094,55000,12345,cartpole_balance
6,275.906494140625,65000,12345,cartpole_balance
7,304.8709716796875,75000,12345,cartpole_balance
8,445.4560546875,85000,12345,cartpole_balance
9,472.85467529296875,95000,12345,cartpole_balance
10,442.1156005859375,105000,12345,cartpole_balance
11,624.6351318359375,115000,12345,cartpole_balance
12,676.7155151367188,125000,12345,cartpole_balance
13,607.4595947265625,135000,12345,cartpole_balance
14,706.3145751953125,145000,12345,cartpole_balance
15,451.254150390625,155000,12345,cartpole_balance
16,588.1160888671875,165000,12345,cartpole_balance
17,621.8173828125,175000,12345,cartpole_balance
18,651.8316040039062,185000,12345,cartpole_balance
19,522.1553344726562,195000,12345,cartpole_balance
20,633.597900390625,205000,12345,cartpole_balance
21,646.3099365234375,215000,12345,cartpole_balance
22,540.5740356445312,225000,12345,cartpole_balance
23,615.5556640625,235000,12345,cartpole_balance
24,615.021484375,245000,12345,cartpole_balance
25,683.963623046875,255000,12345,cartpole_balance
26,674.406982421875,265000,12345,cartpole_balance
27,719.9366455078125,275000,12345,cartpole_balance
28,746.9251708984375,285000,12345,cartpole_balance
29,974.42041015625,295000,12345,cartpole_balance
30,845.1185302734375,305000,12345,cartpole_balance
31,979.896240234375,315000,12345,cartpole_balance
32,765.7716064453125,325000,12345,cartpole_balance
33,984.1619262695312,335000,12345,cartpole_balance
34,979.7052612304688,345000,12345,cartpole_balance
35,977.2806396484375,355000,12345,cartpole_balance
36,947.5352783203125,365000,12345,cartpole_balance
37,984.1576538085938,375000,12345,cartpole_balance
38,984.1546020507812,385000,12345,cartpole_balance
39,985.397216796875,395000,12345,cartpole_balance
40,967.9615478515625,405000,12345,cartpole_balance
41,984.983154296875,415000,12345,cartpole_balance
42,986.6239624023438,425000,12345,cartpole_balance
43,975.823974609375,435000,12345,cartpole_balance
44,987.45947265625,445000,12345,cartpole_balance
45,979.0956420898438,455000,12345,cartpole_balance
46,981.5491333007812,465000,12345,cartpole_balance
47,966.666259765625,475000,12345,cartpole_balance
48,993.42529296875,485000,12345,cartpole_balance
49,979.6697998046875,495000,12345,cartpole_balance
0,135.51998901367188,5000,23451,cartpole_balance
1,136.39224243164062,15000,23451,cartpole_balance
2,230.95033264160156,25000,23451,cartpole_balance
3,402.8248291015625,35000,23451,cartpole_balance
4,294.15289306640625,45000,23451,cartpole_balance
5,256.58831787109375,55000,23451,cartpole_balance
6,363.2452392578125,65000,23451,cartpole_balance
7,467.2982177734375,75000,23451,cartpole_balance
8,311.49658203125,85000,23451,cartpole_balance
9,353.73284912109375,95000,23451,cartpole_balance
10,667.6526489257812,105000,23451,cartpole_balance
11,363.39886474609375,115000,23451,cartpole_balance
12,474.0000305175781,125000,23451,cartpole_balance
13,609.3350219726562,135000,23451,cartpole_balance
14,590.5282592773438,145000,23451,cartpole_balance
15,675.2684936523438,155000,23451,cartpole_balance
16,541.2072143554688,165000,23451,cartpole_balance
17,539.850830078125,175000,23451,cartpole_balance
18,748.2841796875,185000,23451,cartpole_balance
19,973.5194091796875,195000,23451,cartpole_balance
20,488.2454833984375,205000,23451,cartpole_balance
21,973.7904052734375,215000,23451,cartpole_balance
22,564.9088745117188,225000,23451,cartpole_balance
23,832.13525390625,235000,23451,cartpole_balance
24,970.7987060546875,245000,23451,cartpole_balance
25,891.7246704101562,255000,23451,cartpole_balance
26,959.7688598632812,265000,23451,cartpole_balance
27,968.5782470703125,275000,23451,cartpole_balance
28,969.9541625976562,285000,23451,cartpole_balance
29,969.9288940429688,295000,23451,cartpole_balance
30,809.02587890625,305000,23451,cartpole_balance
31,974.267578125,315000,23451,cartpole_balance
32,829.0697021484375,325000,23451,cartpole_balance
33,969.9063720703125,335000,23451,cartpole_balance
34,975.3282470703125,345000,23451,cartpole_balance
35,976.609130859375,355000,23451,cartpole_balance
36,928.8696899414062,365000,23451,cartpole_balance
37,976.8594970703125,375000,23451,cartpole_balance
38,955.8143920898438,385000,23451,cartpole_balance
39,981.4471435546875,395000,23451,cartpole_balance
40,988.0277099609375,405000,23451,cartpole_balance
41,977.7183837890625,415000,23451,cartpole_balance
42,966.64013671875,425000,23451,cartpole_balance
43,985.5891723632812,435000,23451,cartpole_balance
44,990.1205444335938,445000,23451,cartpole_balance
45,985.1784057617188,455000,23451,cartpole_balance
46,990.22900390625,465000,23451,cartpole_balance
47,987.9490966796875,475000,23451,cartpole_balance
48,987.7657470703125,485000,23451,cartpole_balance
49,985.939697265625,495000,23451,cartpole_balance
0,134.55015563964844,5000,34512,cartpole_balance
1,135.6497344970703,15000,34512,cartpole_balance
2,219.3778076171875,25000,34512,cartpole_balance
3,299.0859375,35000,34512,cartpole_balance
4,262.4390563964844,45000,34512,cartpole_balance
5,230.51272583007812,55000,34512,cartpole_balance
6,321.17291259765625,65000,34512,cartpole_balance
7,337.48077392578125,75000,34512,cartpole_balance
8,255.3327178955078,85000,34512,cartpole_balance
9,441.3702392578125,95000,34512,cartpole_balance
10,384.1962585449219,105000,34512,cartpole_balance
11,451.3902282714844,115000,34512,cartpole_balance
12,560.1888427734375,125000,34512,cartpole_balance
13,558.0551147460938,135000,34512,cartpole_balance
14,489.5946350097656,145000,34512,cartpole_balance
15,592.3453369140625,155000,34512,cartpole_balance
16,487.1221923828125,165000,34512,cartpole_balance
17,474.01190185546875,175000,34512,cartpole_balance
18,596.4576416015625,185000,34512,cartpole_balance
19,629.0728759765625,195000,34512,cartpole_balance
20,556.7735595703125,205000,34512,cartpole_balance
21,649.08984375,215000,34512,cartpole_balance
22,754.7445678710938,225000,34512,cartpole_balance
23,833.0533447265625,235000,34512,cartpole_balance
24,686.13623046875,245000,34512,cartpole_balance
25,688.2640380859375,255000,34512,cartpole_balance
26,964.6981201171875,265000,34512,cartpole_balance
27,962.3885498046875,275000,34512,cartpole_balance
28,708.0275268554688,285000,34512,cartpole_balance
29,830.2508544921875,295000,34512,cartpole_balance
30,966.1322631835938,305000,34512,cartpole_balance
31,966.5919189453125,315000,34512,cartpole_balance
32,970.6287841796875,325000,34512,cartpole_balance
33,959.110595703125,335000,34512,cartpole_balance
34,897.7938232421875,345000,34512,cartpole_balance
35,980.3052368164062,355000,34512,cartpole_balance
36,652.9778442382812,365000,34512,cartpole_balance
37,980.7650146484375,375000,34512,cartpole_balance
38,967.3905029296875,385000,34512,cartpole_balance
39,973.2767944335938,395000,34512,cartpole_balance
40,967.1804809570312,405000,34512,cartpole_balance
41,961.3296508789062,415000,34512,cartpole_balance
42,904.3804931640625,425000,34512,cartpole_balance
43,977.2953491210938,435000,34512,cartpole_balance
44,955.7537231445312,445000,34512,cartpole_balance
45,967.9112548828125,455000,34512,cartpole_balance
46,984.6605224609375,465000,34512,cartpole_balance
47,975.3394165039062,475000,34512,cartpole_balance
48,976.0443115234375,485000,34512,cartpole_balance
49,985.1544189453125,495000,34512,cartpole_balance
0,74.24737548828125,5000,12345,cartpole_swingup
1,76.46913146972656,15000,12345,cartpole_swingup
2,55.98692321777344,25000,12345,cartpole_swingup
3,159.007080078125,35000,12345,cartpole_swingup
4,179.91847229003906,45000,12345,cartpole_swingup
5,150.6717529296875,55000,12345,cartpole_swingup
6,229.3770751953125,65000,12345,cartpole_swingup
7,205.54017639160156,75000,12345,cartpole_swingup
8,264.6131591796875,85000,12345,cartpole_swingup
9,163.12721252441406,95000,12345,cartpole_swingup
10,247.51158142089844,105000,12345,cartpole_swingup
11,211.63027954101562,115000,12345,cartpole_swingup
12,317.14190673828125,125000,12345,cartpole_swingup
13,216.06253051757812,135000,12345,cartpole_swingup
14,252.0352783203125,145000,12345,cartpole_swingup
15,321.7679748535156,155000,12345,cartpole_swingup
16,249.09805297851562,165000,12345,cartpole_swingup
17,285.0436096191406,175000,12345,cartpole_swingup
18,246.18087768554688,185000,12345,cartpole_swingup
19,318.85552978515625,195000,12345,cartpole_swingup
20,328.64239501953125,205000,12345,cartpole_swingup
21,314.8314208984375,215000,12345,cartpole_swingup
22,340.9789733886719,225000,12345,cartpole_swingup
23,299.890625,235000,12345,cartpole_swingup
24,400.05560302734375,245000,12345,cartpole_swingup
25,299.0328369140625,255000,12345,cartpole_swingup
26,405.6623840332031,265000,12345,cartpole_swingup
27,368.6165466308594,275000,12345,cartpole_swingup
28,357.1696472167969,285000,12345,cartpole_swingup
29,363.5466613769531,295000,12345,cartpole_swingup
30,395.4686584472656,305000,12345,cartpole_swingup
31,323.5196228027344,315000,12345,cartpole_swingup
32,401.37158203125,325000,12345,cartpole_swingup
33,438.9874267578125,335000,12345,cartpole_swingup
34,490.4510803222656,345000,12345,cartpole_swingup
35,458.74224853515625,355000,12345,cartpole_swingup
36,287.2500305175781,365000,12345,cartpole_swingup
37,385.67724609375,375000,12345,cartpole_swingup
38,430.0631103515625,385000,12345,cartpole_swingup
39,406.1098937988281,395000,12345,cartpole_swingup
40,357.91058349609375,405000,12345,cartpole_swingup
41,319.1947021484375,415000,12345,cartpole_swingup
42,454.0527648925781,425000,12345,cartpole_swingup
43,452.932373046875,435000,12345,cartpole_swingup
44,311.0516357421875,445000,12345,cartpole_swingup
45,530.00048828125,455000,12345,cartpole_swingup
46,371.14715576171875,465000,12345,cartpole_swingup
47,579.6397705078125,475000,12345,cartpole_swingup
48,471.98626708984375,485000,12345,cartpole_swingup
49,624.4979858398438,495000,12345,cartpole_swingup
0,76.63137817382812,5000,23451,cartpole_swingup
1,73.09747314453125,15000,23451,cartpole_swingup
2,72.93890380859375,25000,23451,cartpole_swingup
3,66.13373565673828,35000,23451,cartpole_swingup
4,184.74798583984375,45000,23451,cartpole_swingup
5,245.82200622558594,55000,23451,cartpole_swingup
6,71.34634399414062,65000,23451,cartpole_swingup
7,80.10031127929688,75000,23451,cartpole_swingup
8,249.72702026367188,85000,23451,cartpole_swingup
9,197.1664581298828,95000,23451,cartpole_swingup
10,236.25218200683594,105000,23451,cartpole_swingup
11,190.718994140625,115000,23451,cartpole_swingup
12,190.87867736816406,125000,23451,cartpole_swingup
13,208.7615966796875,135000,23451,cartpole_swingup
14,203.68267822265625,145000,23451,cartpole_swingup
15,188.50799560546875,155000,23451,cartpole_swingup
16,282.3277282714844,165000,23451,cartpole_swingup
17,299.8138732910156,175000,23451,cartpole_swingup
18,421.326416015625,185000,23451,cartpole_swingup
19,330.5263977050781,195000,23451,cartpole_swingup
20,280.57220458984375,205000,23451,cartpole_swingup
21,292.1778564453125,215000,23451,cartpole_swingup
22,377.79083251953125,225000,23451,cartpole_swingup
23,347.40771484375,235000,23451,cartpole_swingup
24,407.97149658203125,245000,23451,cartpole_swingup
25,446.3326416015625,255000,23451,cartpole_swingup
26,466.5275573730469,265000,23451,cartpole_swingup
27,440.39398193359375,275000,23451,cartpole_swingup
28,482.82879638671875,285000,23451,cartpole_swingup
29,479.0568542480469,295000,23451,cartpole_swingup
30,580.999267578125,305000,23451,cartpole_swingup
31,382.2550048828125,315000,23451,cartpole_swingup
32,624.2710571289062,325000,23451,cartpole_swingup
33,573.1014404296875,335000,23451,cartpole_swingup
34,475.4326171875,345000,23451,cartpole_swingup
35,488.4344482421875,355000,23451,cartpole_swingup
36,674.055908203125,365000,23451,cartpole_swingup
37,596.19970703125,375000,23451,cartpole_swingup
38,591.34619140625,385000,23451,cartpole_swingup
39,636.8895263671875,395000,23451,cartpole_swingup
40,708.4776000976562,405000,23451,cartpole_swingup
41,699.365966796875,415000,23451,cartpole_swingup
42,689.9169311523438,425000,23451,cartpole_swingup
43,652.7047119140625,435000,23451,cartpole_swingup
44,695.9027709960938,445000,23451,cartpole_swingup
45,534.146484375,455000,23451,cartpole_swingup
46,703.5093994140625,465000,23451,cartpole_swingup
47,704.3406982421875,475000,23451,cartpole_swingup
48,642.9169921875,485000,23451,cartpole_swingup
49,641.871826171875,495000,23451,cartpole_swingup
0,75.62815856933594,5000,34512,cartpole_swingup
1,74.96333312988281,15000,34512,cartpole_swingup
2,167.540283203125,25000,34512,cartpole_swingup
3,239.0439910888672,35000,34512,cartpole_swingup
4,221.76492309570312,45000,34512,cartpole_swingup
5,30.91112518310547,55000,34512,cartpole_swingup
6,187.65965270996094,65000,34512,cartpole_swingup
7,206.41004943847656,75000,34512,cartpole_swingup
8,204.81085205078125,85000,34512,cartpole_swingup
9,195.3813018798828,95000,34512,cartpole_swingup
10,198.7340545654297,105000,34512,cartpole_swingup
11,147.71974182128906,115000,34512,cartpole_swingup
12,353.50103759765625,125000,34512,cartpole_swingup
13,322.13787841796875,135000,34512,cartpole_swingup
14,388.6817321777344,145000,34512,cartpole_swingup
15,344.687255859375,155000,34512,cartpole_swingup
16,394.07989501953125,165000,34512,cartpole_swingup
17,384.10870361328125,175000,34512,cartpole_swingup
18,436.2500915527344,185000,34512,cartpole_swingup
19,298.4529113769531,195000,34512,cartpole_swingup
20,435.45782470703125,205000,34512,cartpole_swingup
21,526.500244140625,215000,34512,cartpole_swingup
22,401.74884033203125,225000,34512,cartpole_swingup
23,381.688232421875,235000,34512,cartpole_swingup
24,357.7113037109375,245000,34512,cartpole_swingup
25,407.7476806640625,255000,34512,cartpole_swingup
26,482.8617858886719,265000,34512,cartpole_swingup
